"disasterNumber","totalNumberIaApproved","totalAmountIhpApproved","totalAmountHaApproved","totalAmountOnaApproved","totalObligatedAmountPa","totalObligatedAmountCatAb","totalObligatedAmountCatC2g","paLoadDate","iaLoadDate","totalObligatedAmountHmgp","hash","lastRefresh","id"
4371,NA,NA,NA,NA,2666522.48,2432307.48,NA,"2023-11-06T00:00:00.000Z",NA,30018.87,"3cfc4b28773fb661871731160e1ff70322d185b5","2023-11-06T04:42:49.773Z","8ddfa015-86aa-4ed4-8c65-b6a0b0d0af62"
4372,NA,NA,NA,NA,30848365.32,7976017.41,19896602.08,"2023-11-06T00:00:00.000Z",NA,2384567.47,"b11e92730f18c4bdaff4eab5b1c0256e44d6255f","2023-11-06T04:42:49.773Z","21641171-c463-4f54-abaa-69592b6d8f77"
4373,NA,NA,NA,NA,5306654.47,418199.92,4564788.3,"2023-11-06T00:00:00.000Z",NA,708520.44,"3dcb17beef1f01591aa7db8ed068194c9c0a30b4","2023-11-06T04:42:49.773Z","e0085eaa-afa8-4b22-b79d-c42111696772"
4374,NA,NA,NA,NA,7745456.5,402728.87,6414650.06,"2023-11-06T00:00:00.000Z",NA,367069.75,"02d7cf47e924a0e811d9e008667cfe10c18cddfd","2023-11-06T04:42:49.773Z","40b06520-52e8-4c40-86b6-f7423152145c"
4375,NA,NA,NA,NA,7302114.67,104198.74,7006741.08,"2023-11-06T00:00:00.000Z",NA,229105.89,"95e7e148b29e111334997d12835c277206b345ef","2023-11-06T04:42:49.773Z","dc9cf9e3-e365-4bbb-89d2-2fa374a08744"
4376,NA,NA,NA,NA,17351779.43,4796698.09,11222738.35,"2023-11-06T00:00:00.000Z",NA,570481.5,"6b1df3664ad1d9b267dd80b823ebe81d7ab19995","2023-11-06T04:42:49.773Z","ca921606-8741-4533-a61b-13f346bd8cba"
5485,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"b0b5e196bd5d280e4b641926ad47354521aa762a","2023-08-28T23:03:41.385Z","8e63468f-78df-4dba-9c1d-3069fe4e8ac0"
4378,NA,NA,NA,NA,2134723.62,233032.34,1636968.93,"2023-11-06T00:00:00.000Z",NA,162949,"87c73341b0b82c968c48c7c078cbdce5c767e041","2023-11-06T04:42:49.773Z","c350b9b0-e2eb-413d-b1bb-4fb89bc68f14"
4379,NA,NA,NA,NA,39120439.46,34712729.47,867798.88,"2023-11-06T00:00:00.000Z",NA,1827434.87,"b54468e8eb9b4d80d8f2d7f42c3ecebd8379734f","2023-11-06T04:42:49.773Z","0031fb28-1aab-456a-836a-cd618caf741a"
4380,NA,NA,NA,NA,3523749.6,97652.86,3071933.85,"2023-11-06T00:00:00.000Z",NA,30845.37,"1d4806457d22cbb885defa18d7605b1df8f75ef1","2023-11-06T04:42:49.773Z","8f03d195-b2cb-4768-8db1-0a94c7082467"
4381,NA,NA,NA,NA,33354768.66,2961232.28,27733522.58,"2023-11-06T00:00:00.000Z",NA,3836825.33,"003627e3886731b1d0a56a6443c6032ef4eded6a","2023-11-06T04:42:49.773Z","5493606f-c190-451b-b573-45a0c3fbef68"
2202,NA,NA,NA,NA,121107.7,119620.9,1486.8,"2023-11-06T00:00:00.000Z",NA,NA,"9a79630a4c9794a52eff78eac507463e641cd831","2023-11-06T07:03:37.858Z","c89c743b-8ba4-41f0-9565-e181f7c17c72"
4383,NA,NA,NA,NA,7881614.54,499059.75,6477851.62,"2023-11-06T00:00:00.000Z",NA,1865855.79,"90feaa4049442bf29509d259b40723dcda29adf0","2023-11-06T04:42:49.773Z","c6740132-890d-45ac-8ba3-0c18db44a7f7"
4384,NA,NA,NA,NA,464404.17,342593.57,104310.6,"2023-11-06T00:00:00.000Z",NA,0,"1f2b7ef358e982753a53f5425044b89dd3eb0b84","2023-11-06T04:42:49.773Z","029cda55-be8b-4758-af87-d014a611acba"
4385,NA,NA,NA,NA,19834051.28,15778457.82,1832072.92,"2023-11-06T00:00:00.000Z",NA,0,"fc198aee2a48e97b2e7b076719846d9217150e33","2023-11-06T04:42:49.773Z","6a94fce5-f4f2-4ef9-bb55-443fcc248777"
4386,NA,NA,NA,NA,15302173.31,2816016.53,11517612.62,"2023-11-06T00:00:00.000Z",NA,3840452.46,"76dc7b733cbdad6b3214c6d6f1dc8a582c71edc9","2023-11-06T04:42:49.773Z","9d8d9b41-6386-4bd8-bee5-b976d6ead88a"
4387,NA,NA,NA,NA,2577582.63,183982.03,2319673.96,"2023-11-06T00:00:00.000Z",NA,36485.29,"a0f393da16fdf321927660e500e07c6d7ec3da79","2023-11-06T04:42:49.773Z","2343bc28-c0dd-4ddf-a4f9-47286b70d49b"
4388,NA,NA,NA,NA,1859316.92,91774.39,1664254.84,"2023-11-06T00:00:00.000Z",NA,72505.22,"a05352a51891db7a14dab0eb6def82e49240aa7b","2023-11-06T04:42:49.773Z","010aaeb4-981d-4f0a-90dd-ce2cdf5461d4"
4389,NA,NA,NA,NA,515561.24,159523.4,356037.84,"2023-11-06T00:00:00.000Z",NA,0,"c4f569eb6e0c758aed5ac11c53530df3544d0324","2023-11-06T04:42:49.773Z","a1d5f913-4e85-4496-860d-f62120b482ea"
4390,NA,NA,NA,NA,25494156.56,2185869.03,21061277.58,"2023-11-06T00:00:00.000Z",NA,3610529.06,"b2a4a2006d2976cef38a641232aa3ade68664dfa","2023-11-06T04:42:49.773Z","160e0110-9a6c-4dbb-9033-0ba63925403a"
4391,NA,NA,NA,NA,0,NA,0,"2023-11-06T00:00:00.000Z",NA,0,"c0ec80251bd29e39009efbf7e14fdee73a24e9c5","2023-11-06T04:42:49.773Z","b6598864-9480-4143-9ae6-ecba00be7d3e"
4392,NA,NA,NA,NA,2814814.41,1902731.7,471930.62,"2023-11-06T00:00:00.000Z",NA,821332.9,"098b5a35dee4efb060364f9b7b87ba61594e5ce6","2023-11-06T04:42:49.773Z","28bd1bf2-2a15-4385-bce4-241f018a7b63"
2210,NA,NA,NA,NA,2978.5,2978.5,NA,"2023-11-06T00:00:00.000Z",NA,NA,"22c8dc19d3491481db89e71e9642a86e659c6660","2023-11-06T07:03:37.858Z","8a73fdf5-d12c-4c4a-b47c-b3d53611050d"
2213,NA,NA,NA,NA,1337956.9,1337956.9,NA,"2023-11-06T00:00:00.000Z",NA,NA,"70e76d934270b569d781ef042b73eaa6039181f6","2023-11-06T07:03:37.858Z","d1171f7d-86b4-4e9b-9025-caa104909dc3"
4395,NA,NA,NA,NA,18790525.87,1427710.29,15405143.64,"2023-11-06T00:00:00.000Z",NA,3679574,"ea6174dddc1815aae16857b094f2a12364712177","2023-11-06T04:42:49.773Z","b1561cac-2051-4023-a979-18ac497092cb"
2216,NA,NA,NA,NA,48676.6,47998.3,678.3,"2023-11-06T00:00:00.000Z",NA,NA,"118a0168f18728ad2c87b74541e12915120cb3fd","2023-11-06T07:03:37.858Z","528c071b-7dc1-4171-b20a-15fa3822877f"
4397,NA,NA,NA,NA,30998200.96,4293832.85,23544903.41,"2023-11-06T00:00:00.000Z",NA,3105664.25,"427b6de411a7da8c3847a79a34a674c834731bf2","2023-11-06T04:42:49.773Z","4116d9ae-312e-4719-8d32-c38ecf624a48"
4398,NA,NA,NA,NA,8536612.24,2195189.18,5414635.78,"2023-11-06T00:00:00.000Z",NA,1333445.43,"f7d65077e29be13c113096173a52758810553f61","2023-11-06T04:42:49.773Z","6671a5ad-e2e9-48cf-8a7d-6fd7b2a0c13e"
2217,NA,NA,NA,NA,10378.9,10240.3,138.6,"2023-11-06T00:00:00.000Z",NA,NA,"1a53b5c33ca06dd271770b66da1d4371d925b1d2","2023-11-06T07:03:37.858Z","298b6ddf-7a3b-435e-91f4-7d2bfccce7fc"
2218,NA,NA,NA,NA,10792,10527,265,"2023-11-06T00:00:00.000Z",NA,NA,"e2f76ebec4d1276ff5ecdc6d5d668e1c999f00b1","2023-11-06T07:03:37.858Z","5482fcea-fd25-4eea-ba8a-f1e7921ed924"
4401,NA,NA,NA,NA,33455282.78,28416579.81,2828310.95,"2023-11-06T00:00:00.000Z",NA,5163978.65,"1e21d104d66f720809f369acc8eaa0162f505eab","2023-11-06T04:42:49.773Z","61868bdf-4136-4e93-9295-200aed8fb060"
2219,NA,NA,NA,NA,10918,10650,268,"2023-11-06T00:00:00.000Z",NA,NA,"be008ac025a3ffcbf3478274f0361f92b1e047a9","2023-11-06T07:03:37.858Z","f2ea557b-3f95-4f56-bed4-827164de8813"
4403,NA,NA,NA,NA,4545539.42,393656.43,3687431.4,"2023-11-06T00:00:00.000Z",NA,602356.25,"b0f94431b80e966cd95c77ca65f72d29fd0f000c","2023-11-06T04:42:49.773Z","50e4c952-184b-4095-a22a-e4bf4d842f2e"
2220,NA,NA,NA,NA,12209,11909,300,"2023-11-06T00:00:00.000Z",NA,NA,"e4f5e897daa94fb99b891f2cf63672fd5dead342","2023-11-06T07:03:37.858Z","20b59f67-56ed-4ddb-9cde-de596c9f1803"
4405,NA,NA,NA,NA,1648424.91,421455.69,1169974.72,"2023-11-06T00:00:00.000Z",NA,24179.42,"5c5402a13b863425b4a6cabbb9dd5150d81ca42d","2023-11-06T04:42:49.773Z","f174b87a-9664-40d4-9ec7-40c439a94e62"
4406,NA,NA,NA,NA,18267446.63,10539014.19,6013950.84,"2023-11-06T00:00:00.000Z",NA,955070.68,"2f3b134f7e9cab297448af4d23365becde08273c","2023-11-06T04:42:49.773Z","e46d9c52-2ad7-4100-82dd-6abee59abda9"
2221,NA,NA,NA,NA,14446,14092,354,"2023-11-06T00:00:00.000Z",NA,NA,"4aeec2d932a3f7870bf4820a5ea4a052a3b14fb0","2023-11-06T07:03:37.858Z","2d7b4db8-a505-438a-997e-f0b633df63b2"
2222,NA,NA,NA,NA,31229,30463,766,"2023-11-06T00:00:00.000Z",NA,NA,"2672a8c0c463a70c5c26f84fcd15c73f54fd3fe5","2023-11-06T07:03:37.858Z","2ce3aff8-9699-4cb9-b9da-211ab3a992e0"
2223,NA,NA,NA,NA,13535,13203,332,"2023-11-06T00:00:00.000Z",NA,NA,"64d8458b284f2acdc12cf66920ece9f077dc7e19","2023-11-06T07:03:37.858Z","b6d34770-b1b8-4a5d-87e7-99fc0992a29b"
2224,NA,NA,NA,NA,36992,36084,908,"2023-11-06T00:00:00.000Z",NA,NA,"82ba19dbb6ceca453a06f2b376e6f4a3788b73d0","2023-11-06T07:03:37.858Z","ac7c3051-f98d-46d3-b07a-cc7d142f5a99"
2225,NA,NA,NA,NA,1184534.16,1184534.16,NA,"2023-11-06T00:00:00.000Z",NA,NA,"6f1093801399835f5bcf52c49f044b53d4812239","2023-11-06T07:03:37.858Z","98f85a8a-92e6-49a6-9552-b72242b46cdb"
2226,NA,NA,NA,NA,1132660.9,1132660.9,NA,"2023-11-06T00:00:00.000Z",NA,NA,"3ec5b9b525e8d42a7c06e5802556ee016fe40690","2023-11-06T07:03:37.858Z","fc0b8c18-a506-4415-9adf-7d22dc0d8eae"
4408,NA,NA,NA,NA,75112188.35,5679966.25,66466902.8,"2023-11-06T00:00:00.000Z",NA,9470694.97,"d2bea5882ff81d6990d6826f108f81af43008cc0","2023-11-06T04:42:49.773Z","dff1d4a9-d5b9-468c-a8ea-b334dbb1cca9"
4409,NA,NA,NA,NA,4260174.04,98165.18,4162008.86,"2023-11-06T00:00:00.000Z",NA,0,"81f9333714cdaf2b29edbdcfdcb27c5fbb889133","2023-11-06T04:42:49.773Z","73680f5c-4c7e-481d-90be-dfbc17f80213"
4410,NA,NA,NA,NA,3002175.54,37890.71,2504964.91,"2023-11-06T00:00:00.000Z",NA,571033.7,"5d5d005310cdd0446367784163b652449daa61e4","2023-11-06T04:42:49.773Z","d472680e-1651-43a9-b55b-4626191b3362"
4411,NA,NA,NA,NA,38556377.84,4870796.63,28366134.45,"2023-11-06T00:00:00.000Z",NA,3696291.77,"da2f2a79292327dfe817a9adc2636b5486060bdd","2023-11-06T04:42:49.773Z","8ce73453-2230-4610-9c0b-a453dbdf324a"
4412,NA,NA,NA,NA,21110391.85,4977622.06,13590387.76,"2023-11-06T00:00:00.000Z",NA,2857922.85,"8771dc8df3db2e5e63412662c4160ded09c074bc","2023-11-06T04:42:49.773Z","0a58889c-7be6-4286-99a3-b7138ff43656"
2227,NA,NA,NA,NA,44916,43814,1102,"2023-11-06T00:00:00.000Z",NA,NA,"d8d4469960f96ff31b5e4a40364929e30874d579","2023-11-06T07:03:37.858Z","f40b60c3-4f2a-43d8-a9d9-e71473aa2331"
2228,NA,NA,NA,NA,84854,82772,2082,"2023-11-06T00:00:00.000Z",NA,NA,"8c1d0e476b431a3f726591ed5432ee53f2bea2e7","2023-11-06T07:03:37.858Z","7af500a6-65ea-4730-8b05-3998a7f46f8e"
4414,NA,NA,NA,NA,9849973.82,158236.74,9134824.95,"2023-11-06T00:00:00.000Z",NA,1280097.08,"7088c405731e1c808e2d1c0cb4493b4400926934","2023-11-06T04:42:49.773Z","e4485fb0-2c57-4307-9422-e012e270be10"
4415,NA,NA,NA,NA,6330957.96,423536.43,5312517.3,"2023-11-06T00:00:00.000Z",NA,1060049.39,"404e7bdb13c6f6ad5b0faa41e5e7dd79c45bee24","2023-11-06T04:42:49.773Z","da80633b-add6-4723-b232-cb0a5eb38aea"
4416,NA,NA,NA,NA,51041168.23,8167561.24,37850773.82,"2023-11-06T00:00:00.000Z",NA,5552085.85,"e92be86a0b572313e99f04723889b4d43af56865","2023-11-06T04:42:49.773Z","205d36e4-4c96-43a4-b0ad-cfcb9c016275"
4417,NA,NA,NA,NA,3509374.38,384082.78,2759117.06,"2023-11-06T00:00:00.000Z",NA,231223.12,"e865f15532afe666d2c89bf42e741ba2719aeec0","2023-11-06T04:42:49.773Z","9c6a91e4-ab68-4f41-a0c5-0006c23a1cd2"
4418,NA,NA,NA,NA,13944545.06,922370.28,12258136.57,"2023-11-06T00:00:00.000Z",NA,1496076,"d0a3bd49e483a42959ecc019b05be479046324e5","2023-11-06T04:42:49.773Z","793d914c-6d6a-4313-b878-4c0b80898810"
2229,NA,NA,NA,NA,18799,18338,461,"2023-11-06T00:00:00.000Z",NA,NA,"d15cef9132a0a72176fbab9234015a10a7339e5a","2023-11-06T07:03:37.858Z","14e39b49-09f3-47ea-8ce5-770692cd2272"
2230,NA,NA,NA,NA,20704,20196,508,"2023-11-06T00:00:00.000Z",NA,NA,"6ff8bbbcf74bb9623659d9504b28dbf2d2a32055","2023-11-06T07:03:37.858Z","5cd0867c-d721-42ac-8089-edcb2367ab42"
2231,NA,NA,NA,NA,9565,9565,NA,"2023-11-06T00:00:00.000Z",NA,NA,"58b256d81daafba075e19ed258e20783dcf1bd4b","2023-11-06T07:03:37.858Z","c1977d14-3c98-4d92-8af1-b975f8d0e86b"
4422,NA,NA,NA,NA,540891.07,21703.5,477681.07,"2023-11-06T00:00:00.000Z",NA,0,"4c75fa89d6f0b8f5637baebadac02298aadd3b57","2023-11-06T04:42:49.773Z","7847bb41-f3d8-4b9e-b7eb-f7c21b75c41c"
4423,NA,NA,NA,NA,2087710.97,258132.31,1829578.66,"2023-11-06T00:00:00.000Z",NA,40833,"b0a43637345b77b7a9ae278dc7c28e93956c647e","2023-11-06T04:42:49.773Z","70e1af57-b23b-4bef-86bd-72a236c178bf"
4424,NA,NA,NA,NA,58690100.92,805487.8,54742927.68,"2023-11-06T00:00:00.000Z",NA,9781401.44,"77ac8766fbc0db453355e8cd70208c8f4a6bde06","2023-11-06T04:42:49.773Z","2c533ca2-ff65-4f19-aecd-dcccd0460c72"
4425,NA,NA,NA,NA,497676.7,412228.74,85447.96,"2023-11-06T00:00:00.000Z",NA,206208,"1818d26d8582bfc1e317471f2ecd71c4abdf782a","2023-11-06T04:42:49.773Z","c0dcfbe4-73c7-4aec-bc39-7ba3d9cf3a31"
4426,NA,NA,NA,NA,7322498.11,1185473.07,5473898.32,"2023-11-06T00:00:00.000Z",NA,739843.75,"8cf5bdbb7980201d42b14b3e28674173355034cd","2023-11-06T04:42:49.773Z","fffb45bf-3175-49c3-af10-eafe427e8dea"
4427,NA,NA,NA,NA,22018446.32,3002734.34,16826147.8,"2023-11-06T00:00:00.000Z",NA,3032033.2,"1b6512eef1afe89fe87de3556afae6c83b1c31ed","2023-11-06T04:42:49.773Z","43b1f1e0-8002-48b0-ae65-98678aa4941c"
4428,NA,NA,NA,NA,77830159.35,1034169.08,71730609.23,"2023-11-06T00:00:00.000Z",NA,6588635.55,"83c255727b5a180654a249e76b0f991ff13b6ae6","2023-11-06T04:42:49.773Z","cd7ae273-0872-4486-a720-5ca0a4852d6c"
2232,NA,NA,NA,NA,13292,12731,561,"2023-11-06T00:00:00.000Z",NA,NA,"0b79265e80e48cdc2feda64ae3065b0952980a93","2023-11-06T07:03:37.858Z","64d21099-5086-4ea3-8a05-17b55e0e430b"
4430,NA,NA,NA,NA,608245.95,10137.9,545545.88,"2023-11-06T00:00:00.000Z",NA,0,"d4002766c297ec0f5804f0601ce501faa3d145ce","2023-11-06T04:42:49.773Z","b6dc26f2-c9e6-45cf-91f1-b76aa03d311a"
4431,NA,NA,NA,NA,35854251.2,4561235.51,29109868.67,"2023-11-06T00:00:00.000Z",NA,3090129.36,"aa12343482c44a99e3b00112f5581454e6a2e62c","2023-11-06T04:42:49.773Z","f136228d-d50d-4778-9b92-b2e2ee365546"
4432,NA,NA,NA,NA,31215399.62,6265953.87,21911774.96,"2023-11-06T00:00:00.000Z",NA,4698524.7,"6da57d3188fffe4601a3cdb55b492b56f6c132a3","2023-11-06T04:42:49.773Z","071b28ac-054f-4b3b-b5b7-66358349f82b"
4433,NA,NA,NA,NA,722298.51,475501.16,172302.84,"2023-11-06T00:00:00.000Z",NA,146376.8,"b1fc84f4bd6c13a5dba9607e1a36a1b765a72078","2023-11-06T04:42:49.773Z","29914c3e-8686-4a7d-ae53-e330dec7508d"
4434,NA,NA,NA,NA,33291830.27,7828033.81,23368581.77,"2023-11-06T00:00:00.000Z",NA,5079304.55,"bed09abd0c1553e573be20f64228f3e3f5b4a326","2023-11-06T04:42:49.773Z","e161f649-957c-4478-a9a4-aa220f8c8ae3"
4436,NA,NA,NA,NA,555139.68,549348.57,NA,"2023-11-06T00:00:00.000Z",NA,0,"c19d420fcf38595f084f2732cd1ea7da3bd08273","2023-11-06T04:42:49.773Z","7708a62c-f2bc-48d0-b19d-d59ed824b582"
4437,NA,NA,NA,NA,1007425.43,17520.99,873961.52,"2023-11-06T00:00:00.000Z",NA,139036.79,"0151e2904b14103812d77af301cef07ca5f12335","2023-11-06T04:42:49.773Z","60547ab9-e37d-4619-8a60-9123f47664c7"
2233,NA,NA,NA,NA,367,367,NA,"2023-11-06T00:00:00.000Z",NA,NA,"0cbb2a9b66e56a1d2bafc1a0e3c2eaea718a9c6b","2023-11-06T07:03:37.858Z","d23aa9d3-02d5-4ca2-91ec-0d156367e823"
4439,NA,NA,NA,NA,23014456.22,1955620.73,17972481.82,"2023-11-06T00:00:00.000Z",NA,0,"2d1efffc67f7491ab9980a12c2ad436e49168c19","2023-11-06T04:42:49.773Z","cca2962b-f987-4813-a5ea-ed3475da6a63"
2234,NA,NA,NA,NA,393,393,NA,"2023-11-06T00:00:00.000Z",NA,NA,"8a90a971ad2d7f9b3727781b5db60386c20a8290","2023-11-06T07:03:37.858Z","9e75560b-c4e1-4a2f-9979-b8a466b0db0e"
2235,NA,NA,NA,NA,38992,37996,996,"2023-11-06T00:00:00.000Z",NA,NA,"0c7fe80b9474e2885057a3f7950608019aff314f","2023-11-06T07:03:37.858Z","f2d0f7aa-55c0-4c4d-b4d3-6400a7c17108"
4442,NA,NA,NA,NA,80254024.8,5597781.54,67388713.58,"2023-11-06T00:00:00.000Z",NA,8589867.02,"d3b5faf409113abd69b2bde2d9786f330e6a9666","2023-11-06T04:42:49.773Z","a3548e77-561e-4dae-b20c-dcbb0ad34c93"
4443,NA,NA,NA,NA,3776901.51,108581.99,3454602.2,"2023-11-06T00:00:00.000Z",NA,292395.76,"5c78e2f2c058a17ee6447ec8ecf7046b1c1ae600","2023-11-06T04:42:49.773Z","aa5f13a8-d410-408a-a9c4-f31106e466da"
4444,NA,NA,NA,NA,8253412.84,2262133.44,4950991.14,"2023-11-06T00:00:00.000Z",NA,1561029.15,"225060cd0cb0937b10179e4451ef2d37bb869ea8","2023-11-06T04:42:49.773Z","1524c7f7-9f4c-4a9e-ab7e-d088aadf1671"
4445,NA,NA,NA,NA,8757908.09,168922.74,7481292.05,"2023-11-06T00:00:00.000Z",NA,846745.12,"ac39756b201750bb6b64456657c13037d9e06561","2023-11-06T04:42:49.773Z","1242ea34-0b23-4ad6-94b0-2b39defdfa10"
4446,NA,NA,NA,NA,1088251.32,110329.54,977921.78,"2023-11-06T00:00:00.000Z",NA,0,"47cd713314c7c43337e3c676dcced2210f570a3b","2023-11-06T04:42:49.773Z","c56356e0-7c85-4ba3-9807-f5a31ef28fa0"
2237,NA,NA,NA,NA,230928.14,230928.14,NA,"2023-11-06T00:00:00.000Z",NA,NA,"dffba0870c1e9ed9401dc4e41e6ed56e1ff65e71","2023-11-06T07:03:37.858Z","bc537ca4-af33-4b64-b669-fe1962ba81f5"
4448,NA,NA,NA,NA,902522.43,251829.49,632652.34,"2023-11-06T00:00:00.000Z",NA,0,"0b5e1031e930ac2398c9dcf1d8d942b56415f8d4","2023-11-06T04:42:49.773Z","976086bb-f0ec-4a62-9f42-de73cbc0f731"
4449,NA,NA,NA,NA,57382441.54,6786279.28,48926121.41,"2023-11-06T00:00:00.000Z",NA,3331442.05,"03948ae240b731729660db3c6144fa36d222d8d9","2023-11-06T04:42:49.773Z","fda4408b-c74c-43a8-a920-08f51a0609fa"
4450,NA,NA,NA,NA,4957016.32,2447823.13,2145654.27,"2023-11-06T00:00:00.000Z",NA,0,"ac920e635afd96a2cd5b7a95dfb74be4d815e49c","2023-11-06T04:42:49.773Z","65d0b731-6d1a-4435-89a6-c8c45e7df7aa"
2238,NA,NA,NA,NA,809,809,NA,"2023-11-06T00:00:00.000Z",NA,NA,"1dec4c8370d218341246ca39f1fefb55d2f0c15a","2023-11-06T07:03:37.858Z","774d742b-e38c-425c-872d-5b26b82f8c0c"
4452,NA,NA,NA,NA,10589124.35,451105.81,9214155.11,"2023-11-06T00:00:00.000Z",NA,556546,"146ec222997fcf561c8839ad9b8844c88fc8c394","2023-11-06T04:42:49.773Z","f862f876-5eac-47b7-8f1c-61180af3eeca"
4453,NA,NA,NA,NA,3912609.39,436668.56,2988065.08,"2023-11-06T00:00:00.000Z",NA,493999.98,"73f36a6b5a5e8e92c2df43b1dfe20203166bdbcd","2023-11-06T04:42:49.773Z","29359f3b-6e26-4bd7-90c0-5fbd47187a26"
4455,NA,NA,NA,NA,4518307.67,451755.61,3737988.84,"2023-11-06T00:00:00.000Z",NA,393248.75,"830e65bdacc71c9577a9e1994b24fbdd38ce959f","2023-11-06T04:42:49.773Z","afe317eb-7f00-438e-88f3-47c77848b6e2"
2239,NA,NA,NA,NA,89,89,NA,"2023-11-06T00:00:00.000Z",NA,NA,"c32c5330527a3568617444d86dec6bb8f9bcd22b","2023-11-06T07:03:37.858Z","fd6de4ed-8aeb-446a-b18c-9e74700410a6"
2240,NA,NA,NA,NA,10223,9959,264,"2023-11-06T00:00:00.000Z",NA,NA,"6e2c8f810e7ee5aac82415b4d4fd01b146a83b32","2023-11-06T07:03:37.858Z","d43549a9-688b-412e-ac94-84e2d624e717"
2242,NA,NA,NA,NA,361,361,NA,"2023-11-06T00:00:00.000Z",NA,NA,"1226230a4de9180646780a64592f1ad8a4d9b194","2023-11-06T07:03:37.858Z","ffe05493-3f0f-46ef-85d9-9b64461c5c5c"
2243,NA,NA,NA,NA,1483.3,1483.3,NA,"2023-11-06T00:00:00.000Z",NA,NA,"23d41222db30995826de103c833b7cfbbca84f3f","2023-11-06T07:03:37.858Z","3cb3ab05-feee-463d-91c8-cb932a1b31ff"
2244,NA,NA,NA,NA,451,451,NA,"2023-11-06T00:00:00.000Z",NA,NA,"36bf59c65dd8535ca4155f57764358c53d37abca","2023-11-06T07:03:37.858Z","8325142d-bcfa-44cd-aa38-a8ca23ed2ba2"
4456,NA,NA,NA,NA,6543056.06,25677.44,6470622.2,"2023-11-06T00:00:00.000Z",NA,0,"b923c6a3e441e44ebfc6adc97f204651a785f2f7","2023-11-06T04:42:49.773Z","d67802b6-6094-4a58-956f-e02e65a7478e"
4626,2908,10843005.5,9267807.25,1575198.25,27647008.36,6595387.91,19711858.2,"2023-11-06T00:00:00.000Z","2023-11-06T00:00:00.000Z",4284256.11,"90c7402f78bf79c0c56f32f625e8b53e3195e53a","2023-11-06T14:02:35.376Z","0e11d816-3927-4aa4-9c14-a0ab1f2c41eb"
4457,NA,NA,NA,NA,3002249.07,117435.25,2634080.56,"2023-11-06T00:00:00.000Z",NA,28809,"1656a6cb9ba51e9a755cce28a0678ad752df8310","2023-11-06T04:42:49.773Z","978406c7-dc4d-451b-8f42-62f6eaf46e0e"
4458,NA,NA,NA,NA,51917229.79,35445462.33,10710981.39,"2023-11-06T00:00:00.000Z",NA,0,"40e5d64a81589d4cc936ae948d9ec512bb305000","2023-11-06T04:42:49.773Z","00f4745b-6c7d-4481-912b-43381cd93e68"
4459,NA,NA,NA,NA,18217650.5,11096761.09,5531106,"2023-11-06T00:00:00.000Z",NA,3639288.53,"eb9f2247eaf763d410faf0c0605ad27b47b71d60","2023-11-06T04:42:49.773Z","dec32470-2872-4e01-82e6-5164f6a4b2d0"
4460,NA,NA,NA,NA,5877299.51,259592.44,4785165.16,"2023-11-06T00:00:00.000Z",NA,840380.09,"9633c4aafc2e67481509c6a8f9dd992e46320d76","2023-11-06T04:42:49.773Z","4c87260d-25d3-4105-8e73-0b96db13ed2d"
4461,NA,NA,NA,NA,67022845.38,34623832.89,26520254.19,"2023-11-06T00:00:00.000Z",NA,4537506.74,"e1cff184f067019e20c2fed1fafb62a5c75cd41c","2023-11-06T04:42:49.773Z","6a703e48-7755-4dab-bad6-47e1d4a0f921"
4462,NA,NA,NA,NA,19919659.39,11866164.71,5724608.8,"2023-11-06T00:00:00.000Z",NA,449777.36,"3cc2cda7e316c3dce20a9a9905e835359976077e","2023-11-06T04:42:49.773Z","f32a2836-9de7-44e7-99bb-26238afe2b3b"
4463,NA,NA,NA,NA,6593880.51,1110881.38,5118319.09,"2023-11-06T00:00:00.000Z",NA,1227537.3,"c8af6fbeba9d03427cd8cbe53d65e1d20f406128","2023-11-06T04:42:49.773Z","de290c30-0e25-41f2-b52a-212c2ddf91db"
4464,NA,NA,NA,NA,41913345.44,27689413.75,9134831.83,"2023-11-06T00:00:00.000Z",NA,4103320.54,"1a3492d10945ce72f8fdf8fca18077b5504db958","2023-11-06T04:42:49.773Z","8c369d34-4736-43ec-8094-df5173809b83"
4465,NA,NA,NA,NA,66036061.09,21463021.47,38470770.58,"2023-11-06T00:00:00.000Z",NA,5359822.92,"172c813687548f62148a125c8e5a6716c7d064a4","2023-11-06T04:42:49.773Z","74ed5b47-5896-47bd-a456-9849d02bf129"
4467,NA,NA,NA,NA,2693880.93,78895.76,2463852.25,"2023-11-06T00:00:00.000Z",NA,161357.81,"122095826bf6c70b04740a56771ddb16c934550f","2023-11-06T04:42:49.773Z","da4490f9-73f7-4089-8f13-b22893de8331"
4468,NA,NA,NA,NA,77755323.21,43110772.89,29020378.12,"2023-11-06T00:00:00.000Z",NA,9552220.41,"2269e98d71cb8e7f5c907dcc786183bc529c7a77","2023-11-06T04:42:49.773Z","72a607cd-e63f-4af8-9259-aeb8839d909f"
2245,NA,NA,NA,NA,16169,15754,415,"2023-11-06T00:00:00.000Z",NA,NA,"d114e7a9ac12e3a85d9fa0fd8c9e2248be673f17","2023-11-06T07:03:37.858Z","64e579c5-f9a4-414e-ab21-5af7a7e17047"
